AcademicJobsOnline.org	AcademicJobsOnline.org	[10.1257%2Fjep.24.4.187]
http://linux1.softberry.com/	http://linux1.softberry.com/	[PMC4112233]
http://linux1.softberry.com/berry.phtml	http://linux1.softberry.com/berry.phtml	[PMC3223056]
http://lipm-bioinfo.toulouse.inra.fr/biomoby/PlayMOBY/	http://lipm-bioinfo.toulouse.inra.fr/biomoby/PlayMOBY/	[PMC2773253]
http://lmrs.univrouen.fr/Persopage/Lecoutre/PAC.htm	http://lmrs.univrouen.fr/Persopage/Lecoutre/PAC.htm	[PMC5419106]
http://lpsolve.sourceforge.net/5.5/	http://lpsolve.sourceforge.net/5.5/	[PMC3035800]
http://mafft.cbrc.jp/alignment/server/index.html	http://mafft.cbrc.jp/alignment/server/index.html	[PMC3589787]
http://maq.sourceforge.net/	http://maq.sourceforge.net/	[PMC3627563]
http://marsbar.sourceforge.net/	http://marsbar.sourceforge.net/	[PMC3722356]
http://micr.vub.ac.be	http://micr.vub.ac.be	[PMC3597687]
http://millar.bio.ed.ac.uk/Downloads.html	http://millar.bio.ed.ac.uk/Downloads.html	[PMC3112533]
http://mirna.imbb.forth.gr/Mature-Bayes.html	http://mirna.imbb.forth.gr/Mature-Bayes.html	[PMC5424272]
http://netlib.bell-labs.com/netlib/go/lowess.f.gz	http://netlib.bell-labs.com/netlib/go/lowess.f.gz	[PMC5054038]
http://onlinelibrary.wiley.com	http://onlinelibrary.wiley.com	[10.1002%2Fpam.22032,10.1002%2Fpam.22038]
http://pathwaycommons.org	http://pathwaycommons.org	[PMC2686461]
http://pfam.janelia.org	http://pfam.janelia.org	[PMC3223056]
http://phobius.sbc.su.se/	http://phobius.sbc.su.se/	[PMC4112233]
http://phonegap.com/	http://phonegap.com/	[PMC3589687]
http://pirnabank.ibab.ac.in/	http://pirnabank.ibab.ac.in/	[PMC4066774]
http://platform.netbeans.org/	http://platform.netbeans.org/	[PMC3490414]
http://pngu.mgh.harvard.edu/~purcell/plink	http://pngu.mgh.harvard.edu/~purcell/plink	[PMC4504747]
http://postgresql.org/	http://postgresql.org/	[PMC4039861]
http://pritch.bsd.uchicago.edu/structure.html	http://pritch.bsd.uchicago.edu/structure.html	[PMC3223056]
http://prodata.swmed.edu/mummals/	http://prodata.swmed.edu/mummals/	[PMC1636350]
http://promex.mpimp-golm.mpg.de/home.shtml	http://promex.mpimp-golm.mpg.de/home.shtml	[PMC2529246]
http://proteininformatics.charite.de/sl2	http://proteininformatics.charite.de/sl2	[PMC4987885]
http://rdp.cme.msu.edu/treebuilderpub/index.jsp	http://rdp.cme.msu.edu/treebuilderpub/index.jsp	[PMC3627563]
http://research.calit2.net/hap	http://research.calit2.net/hap	[PMC3223056]
http://rna.tbi.univie.ac.at/cgi-bin/RNAfold.cgi	http://rna.tbi.univie.ac.at/cgi-bin/RNAfold.cgi	[PMC5424272]
http://rnai.dkfz.de	http://rnai.dkfz.de	[PMC1747177]
http://rsb.info.nih.gov/ij	http://rsb.info.nih.gov/ij	[PMC3776217,PMC5108413]
http://rsbweb.nih.gov/ij	http://rsbweb.nih.gov/ij	[PMC3128530]
http://rsbweb.nih.gov/ij/	http://rsbweb.nih.gov/ij/	[PMC4634381,PMC5406603]
http://rzlab.ucr.edu/scripts/wheel/wheel.cgi	http://rzlab.ucr.edu/scripts/wheel/wheel.cgi	[PMC2652046]
http://s1v1.ohwhoknows.com/admin	http://s1v1.ohwhoknows.com/admin	[10.1111%2Fj.1475-4932.2008.00494.x]
http://scholarometer.indiana.edu	http://scholarometer.indiana.edu	[10.1257%2Faer.20140850]
http://sift.jcvi.org/	http://sift.jcvi.org/	[PMC3927206]
http://surfer.nmr.mgh.harvard.edu/	http://surfer.nmr.mgh.harvard.edu/	[PMC4754077,PMC4215532]
http://taxonomy.zoology.gla.ac.uk/rod/treeview.html	http://taxonomy.zoology.gla.ac.uk/rod/treeview.html	[PMC3654430]
http://tree.bio.ed.ac.uk/software/figtree/	http://tree.bio.ed.ac.uk/software/figtree/	[PMC4103437]
http://tubic.tju.edu.cn/Zcurve_B/	http://tubic.tju.edu.cn/Zcurve_B/	[PMC3686433]
http://users.nber.org/~taxsim/	http://users.nber.org/~taxsim/	[10.1111%2Fcoep.12177]
http://vas-sarstats.net/	http://vas-sarstats.net/	[PMC5016904]
http://wanglab.hku.hk/pvalue	http://wanglab.hku.hk/pvalue	[PMC2971576]
http://www-ra.informatik.uni-tuebingen.de/downloads/JavaNNS	http://www-ra.informatik.uni-tuebingen.de/downloads/JavaNNS	[PMC5054108]
http://www.OnlineTED.com	http://www.OnlineTED.com	[PMC3935166]
http://www.R-project.org	http://www.R-project.org	[PMC3563119,PMC3337072,PMC4066774]
http://www.academiccareers-job.com/	http://www.academiccareers-job.com/	[10.1257%2Fjep.24.4.187]
http://www.affymetrix.com/analysis/index.affx	http://www.affymetrix.com/analysis/index.affx	[PMC3734831]
http://www.altanalyze.org	http://www.altanalyze.org	[PMC3400965]
http://www.apache.org/	http://www.apache.org/	[PMC3567485]
http://www.babelomics.org	http://www.babelomics.org	[PMC2886355]
http://www.banxia.com/prs/hardware/cricket	http://www.banxia.com/prs/hardware/cricket	[PMC3935166]
http://www.bioconductor.org	http://www.bioconductor.org	[PMC4066774]
http://www.biogem.org/tool/chou-fasman/	http://www.biogem.org/tool/chou-fasman/	[PMC5112610]
http://www.bioinformatics.babraham.ac.uk/projects/fastqc/	http://www.bioinformatics.babraham.ac.uk/projects/fastqc/	[PMC5132076]
http://www.bioinformatics.nl/tools/clustalw.html	http://www.bioinformatics.nl/tools/clustalw.html	[PMC3654430]
http://www.broad.mit.edu/cmap	http://www.broad.mit.edu/cmap	[PMC3734831]
http://www.caspur.it/ASPicDB/	http://www.caspur.it/ASPicDB/	[PMC3013677]
http://www.cbs.dtu.dk/services/	http://www.cbs.dtu.dk/services/	[PMC3490414]
http://www.cbs.dtu.dk/services/LipoP/	http://www.cbs.dtu.dk/services/LipoP/	[PMC3769764]
http://www.cbs.dtu.dk/services/SignalP/	http://www.cbs.dtu.dk/services/SignalP/	[PMC3769764]
http://www.cdc.gov/nccdphp/dnpao/growthcharts/resources/sas.htm	http://www.cdc.gov/nccdphp/dnpao/growthcharts/resources/sas.htm	[10.1111%2Fcwe.12158]
http://www.cgl.ucsf.edu/chimera	http://www.cgl.ucsf.edu/chimera	[PMC3590572]
http://www.ch.embnet.org/	http://www.ch.embnet.org/	[PMC3654430]
http://www.ch.embnet.org/software/coils/COILS_doc.html	http://www.ch.embnet.org/software/coils/COILS_doc.html	[PMC3223056]
http://www.chemaxon.com	http://www.chemaxon.com	[PMC4408226]
http://www.clustal.org	http://www.clustal.org	[PMC4163634,PMC3374072]
http://www.cookedbits.co.uk/roman/	http://www.cookedbits.co.uk/roman/	[PMC3529402]
http://www.cytoscape.org	http://www.cytoscape.org	[PMC4551074]
http://www.dino3d.org	http://www.dino3d.org	[PMC1934993]
http://www.disport.org/search.php	http://www.disport.org/search.php	[PMC5112610]
http://www.dsg-us.com/	http://www.dsg-us.com/	[PMC3246293]
http://www.econ-jobs.com/	http://www.econ-jobs.com/	[10.1257%2Fjep.24.4.187]
http://www.econ.worldbank.org/staff/khoff	http://www.econ.worldbank.org/staff/khoff	[10.1111%2Fj.1468-0297.2008.02177.x]
http://www.econcareers.com/	http://www.econcareers.com/	[10.1257%2Fjep.24.4.187]
http://www.ensam.inra.fr/URLB	http://www.ensam.inra.fr/URLB	[PMC4792857]
http://www.ensembl.org	http://www.ensembl.org	[PMC5424272,PMC4066774]
http://www.ensembl.org/index.html	http://www.ensembl.org/index.html	[PMC3567485]
http://www.ensembl.org/info/data/mysql.html	http://www.ensembl.org/info/data/mysql.html	[PMC5210542]
http://www.epa.gov/oppt/exposure/pubs/episuitedl.htm	http://www.epa.gov/oppt/exposure/pubs/episuitedl.htm	[PMC4408226]
http://www.expasy.ch/tools/protscale.html	http://www.expasy.ch/tools/protscale.html	[PMC5112610]
http://www.fil.ion.ucl.ac.uk/spm/software/spm5	http://www.fil.ion.ucl.ac.uk/spm/software/spm5	[PMC3722356]
http://www.fmrib.ox.ac.uk/fsl	http://www.fmrib.ox.ac.uk/fsl	[PMC4375646]
http://www.gams.com/solvers/mpsge/index.htm	http://www.gams.com/solvers/mpsge/index.htm	[10.1111%2Fj.1467-8381.2009.02008.x]
http://www.genein-finity.org/rastop/	http://www.genein-finity.org/rastop/	[PMC4767401]
http://www.genetics.bwh.harvard.edu/pph2/	http://www.genetics.bwh.harvard.edu/pph2/	[PMC5421174]
http://www.genomesonline.org/	http://www.genomesonline.org/	[PMC3686433]
http://www.gitools.org	http://www.gitools.org	[PMC5435914]
http://www.google.com/google-d-s/intl/de/tour1.html	http://www.google.com/google-d-s/intl/de/tour1.html	[PMC3140372]
http://www.gpower.hhu.de	http://www.gpower.hhu.de	[PMC4304534,PMC5453893]
http://www.gramene.org/db/markers/ssrtool/	http://www.gramene.org/db/markers/ssrtool/	[PMC4123385]
http://www.jmol.org/	http://www.jmol.org/	[PMC3400965]
http://www.jmulti.de/	http://www.jmulti.de/	[10.1111%2Fobes.12191]
http://www.ks.uiuc.edu/Research/vmd/	http://www.ks.uiuc.edu/Research/vmd/	[PMC2978351]
http://www.l.ion.ucl.ac.uk/spm	http://www.l.ion.ucl.ac.uk/spm	[PMC3932086]
http://www.linux.com	http://www.linux.com	[PMC3567485]
http://www.mathworks.com/matlabcentral/fileexchange/48915-synthetic-bright-field-microscopy-image-generator	http://www.mathworks.com/matlabcentral/fileexchange/48915-synthetic-bright-field-microscopy-image-generator	[PMC4374707]
http://www.mbio.ncsu.edu/bioedit/bioedit.html	http://www.mbio.ncsu.edu/bioedit/bioedit.html	[PMC3223056]
http://www.mdsol.com/	http://www.mdsol.com/	[PMC3246293]
http://www.medcalc.org	http://www.medcalc.org	[PMC5144905]
http://www.microrna.gr/webServer	http://www.microrna.gr/webServer	[PMC3692048]
http://www.moodle.de/	http://www.moodle.de/	[PMC3140372]
http://www.mutationtaster.org/	http://www.mutationtaster.org/	[PMC5421174]
http://www.mysql.com/	http://www.mysql.com/	[PMC3567485]
http://www.ncbi.nlm.nih.gob/blast	http://www.ncbi.nlm.nih.gob/blast	[PMC4397380]
http://www.ncbi.nlm.nih.gov	http://www.ncbi.nlm.nih.gov	[PMC3223056]
http://www.ncbi.nlm.nih.gov/geo/	http://www.ncbi.nlm.nih.gov/geo/	[PMC4066774]
http://www.nephrology.iupui.edu/imaging/voxx/	http://www.nephrology.iupui.edu/imaging/voxx/	[PMC2806324]
http://www.nitrc.org/projects/caret/	http://www.nitrc.org/projects/caret/	[PMC4269546]
http://www.omlab.org	http://www.omlab.org	[PMC3027082]
http://www.omlab.org/OMLAB_page/Teaching/Using_NAFX.html	http://www.omlab.org/OMLAB_page/Teaching/Using_NAFX.html	[PMC3027082]
http://www.panelwhiz.com	http://www.panelwhiz.com	[10.1111%2Fj.1467-8462.2013.12010.x]
http://www.people.fas.harvard.edu/~junliu/HiCNorm/	http://www.people.fas.harvard.edu/~junliu/HiCNorm/	[PMC4797302]
http://www.phrap.org/phredphrapconsed.html	http://www.phrap.org/phredphrapconsed.html	[PMC3490414]
http://www.picb.ac.cn/patterns/Software/ct3d	http://www.picb.ac.cn/patterns/Software/ct3d	[PMC3035800]
http://www.povray.org	http://www.povray.org	[PMC1934993]
http://www.psychometrica.de/effect_size.html	http://www.psychometrica.de/effect_size.html	[PMC5094513]
http://www.pymol.org/	http://www.pymol.org/	[PMC3194040]
http://www.r-project.org/	http://www.r-project.org/	[PMC2650971,PMC5284477,PMC3394976]
http://www.re-peatmasker.org	http://www.re-peatmasker.org	[PMC5424272]
http://www.repeatmasker.org	http://www.repeatmasker.org	[PMC1635254]
http://www.rna-society.org/rnalocate/	http://www.rna-society.org/rnalocate/	[PMC5210605]
http://www.room220.com/crt	http://www.room220.com/crt	[PMC1933234]
http://www.rsbweb.nih.gov/ij/	http://www.rsbweb.nih.gov/ij/	[PMC2963829]
http://www.sciencedirect.com	http://www.sciencedirect.com	[10.1257%2F089533002320951064]
http://www.skype.com	http://www.skype.com	[PMC3140372]
http://www.slicer.org	http://www.slicer.org	[PMC5147225]
http://www.sph.sc.edu/comd/rorden/mricron/	http://www.sph.sc.edu/comd/rorden/mricron/	[PMC3309518]
http://www.stanford.edu/~jhainformoreinformationanddownloadsupport	http://www.stanford.edu/~jhainformoreinformationanddownloadsupport	[10.1007%2Fs11079-017-9466-8]
http://www.stata.com	http://www.stata.com	[PMC5329793,10.1111%2Fj.1467-8462.2013.12010.x]
http://www.stata.com/meeting/5nasug/NASUG_Guimaraes.pdf	http://www.stata.com/meeting/5nasug/NASUG_Guimaraes.pdf	[10.1111%2Fjors.12202]
http://www.superarray.com/pcr/arrayanalysis.php	http://www.superarray.com/pcr/arrayanalysis.php	[PMC3518495]
http://www.vmatch.de/	http://www.vmatch.de/	[PMC1933234]
https://david.ncifcrf.gov/	https://david.ncifcrf.gov/	[PMC5220168]
https://genome.ucsc.edu/	https://genome.ucsc.edu/	[PMC5210542]
https://github.com/EBIBioSamples/myequivalents	https://github.com/EBIBioSamples/myequivalents	[PMC3965081]
https://jaspstats.org/	https://jaspstats.org/	[PMC5419106]
https://mc.manuscriptcentral.com/aej-policy	https://mc.manuscriptcentral.com/aej-policy	[10.1257%2Faer.107.5.726]
https://play.google.com/store/apps/details?id=com.mit.bpp	https://play.google.com/store/apps/details?id=com.mit.bpp	[10.1257%2Faer.20160542]
https://portal.aurin.org.au	https://portal.aurin.org.au	[10.1111%2F1467-8462.12152]
https://rnaidesigner.invitrogen.com/rnaiexpress/	https://rnaidesigner.invitrogen.com/rnaiexpress/	[PMC3890344]
https://sites.google.com/site/gvarmodelling	https://sites.google.com/site/gvarmodelling	[10.1111%2Fjoes.12095]
https://www.dtu.ox.ac.uk/homacalculator/download.php	https://www.dtu.ox.ac.uk/homacalculator/download.php	[PMC5096434]
https://www.gtap.agecon.purdue.edu/databases/v6/v6_doco.asp	https://www.gtap.agecon.purdue.edu/databases/v6/v6_doco.asp	[10.1111%2Fj.1467-8381.2009.02008.x]
https://www.microsoft.com/maps/	https://www.microsoft.com/maps/	[10.1002%2Fsoej.12249]
https://www.york.ac.uk/economics/exec/research/zhouandhey1/	https://www.york.ac.uk/economics/exec/research/zhouandhey1/	[10.1007%2Fs10683-017-9546-z]
imagej.en.softonic.com/	imagej.en.softonic.com/	[PMC4938145]
justpark.com	justpark.com	[10.1007%2Fs00191-017-0548-y]
mathgen.stats.ox.ac.uk/impute/impute_v2.html	mathgen.stats.ox.ac.uk/impute/impute_v2.html	[PMC3179381]
mwkang.site11.com/code/rie2016	mwkang.site11.com/code/rie2016	[10.1111%2Froie.12300]
neighborgoods.org	neighborgoods.org	[10.1007%2Fs00191-017-0548-y]
project-redcap.org	project-redcap.org	[PMC3246293]
qiime.org	qiime.org	[PMC4004741]
random.org	random.org	[10.1002%2Fsoej.12244]
turo.com	turo.com	[10.1007%2Fs00191-017-0548-y]
walras.org	walras.org	[10.1257%2Fjep.24.4.187]
www-cryst.bioc.cam.ac.uk/;fugue/	www-cryst.bioc.cam.ac.uk/;fugue/	[PMC3130168]
www.MycoBank.org	www.MycoBank.org	[PMC3589787]
www.bowtie-bio.sf.net	www.bowtie-bio.sf.net	[PMC4066774]
www.broadinstitute.org/genepattern	www.broadinstitute.org/genepattern	[PMC4475471]
www.cdc.gov/epiinfo/7	www.cdc.gov/epiinfo/7	[PMC5091022]
www.clinovo.com	www.clinovo.com	[PMC3246293]
www.ebi.ac.uk/Tools/msa/clustalw2/	www.ebi.ac.uk/Tools/msa/clustalw2/	[PMC4566509]
www.genscript.com	www.genscript.com	[PMC3580823]
www.informatics.jax.org	www.informatics.jax.org	[PMC4475471]
www.ingenuity.com	www.ingenuity.com	[PMC3734831]
www.molecularevolution.org	www.molecularevolution.org	[PMC4066774]
www.nber.org/∼taxsim/state-rates/	www.nber.org/∼taxsim/state-rates/	[10.1111%2F1756-2171.12020]
www.openclinica.org	www.openclinica.org	[PMC3246293]
www.openepi.com	www.openepi.com	[PMC5440001]
www.predictprotein.org/	www.predictprotein.org/	[PMC3130168]
www.q-bank.eu	www.q-bank.eu	[PMC3589787]
www.r-project.org	www.r-project.org	[PMC4589655]
www.random.org	www.random.org	[PMC5419106]
www.sanger.ac.uk/genetics/CGP/Census/	www.sanger.ac.uk/genetics/CGP/Census/	[PMC2241875]
www.sbg.bio.ic.ac.uk/	www.sbg.bio.ic.ac.uk/	[PMC3130168]
www.spatial-econometrics.com	www.spatial-econometrics.com	[10.1080%2F17421770903541772]
www.sph.umich.edu/csg/abecasis/MACH/index.html	www.sph.umich.edu/csg/abecasis/MACH/index.html	[PMC3179381]
www.targetscan.org	www.targetscan.org	[PMC3481138]
www.treebase.org	www.treebase.org	[PMC3589787]
www.tripos.com	www.tripos.com	[PMC5143422]
